U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
49,0.203609731266512,-0.0212972083457614,0.0325895480015858,0.00158167640334539,0.0115535446514555,-0.0096545743656502,2.28074387130601,2.22792439203629,0,1,0.436332312998582,-0.209561309814433,0.00342727375271763,0.0591154713807079,3.38960070638888,2.56418259260853,0.0171115949914763,0.0178990627771772,-0.00156787686880631,0.0159139773307708,-0.0873705435909023,-0.00205838205580014,249575.125121611,245603.778033634,14271.8223518001,509450.725507045
50,0.201763196141754,-0.0263885809135584,0.0410976219654873,0.00282768504054635,0.0101787330660974,-0.0134073717212053,2.20547043777634,2.20147972740598,0.103162362913861,1,0.436332312998582,-0.253989006057607,0.00467538680489303,0.0761540337020872,3.26607266738046,2.49946659660357,0.0169025997839326,0.0318868136477912,-0.00193098366202051,0.0159062407051742,-0.104101859054824,-0.00204931600226069,246752.89063873,246357.999745203,14421.7746365917,507532.665020524
51,0.20243390934328,-0.0242566083814141,0.0344641593364641,-0.0026855588094048,0.0119826297944601,-0.0126657167658062,2.21844721156035,2.08827237904868,0.110467411757969,1,0.436332312998582,-0.21360575954993,0.0174532925199433,0.0641564558387976,3.1941863909982,2.3651326998559,0.0173303476071426,0.0178798382078034,-0.0131989570014411,0.0153831658711583,-0.0943384798520176,-0.0132380688157937,250384.972515641,240865.951731067,14590.4283272755,505841.352573984
52,0.202236413235618,-0.0283511312513774,0.0406847840450197,-0.00206078374638725,0.00801229424856543,-0.0149604469856701,2.16837919172682,2.05017406038694,0,1,0.436332312998582,-0.241926688163408,0.0174532925199433,0.0762456939212934,3.0998617452913,2.30333798823741,0.017314303130352,0.0278638340780936,-0.0123908191417457,0.0153019645145527,-0.105816518266598,-0.0126799829703964,249340.366728658,240708.081424542,14502.239098718,504550.687251918
53,0.199854972310507,-0.0253642367131042,0.0361985714926026,0.000999996517387009,0.0113382794440261,-0.0140241508686756,2.10093299071011,2.02152797406599,0.131713404788751,1,0.436332312998582,-0.206415778226729,0.0174532925199433,0.067469783260958,2.9967543236427,2.25512175219398,0.016989702023992,0.0181026628133916,-0.0108346349457154,0.0153954655389337,-0.10009812741166,-0.0114794046457742,246964.696116987,241174.850668572,15114.5402147604,503254.08700032
54,0.201501286381528,-0.0295381999902363,0.0415187875631785,0.000219226180829961,0.00412324992138028,-0.0157191791052474,2.07014858929699,1.97817303377801,0,1,0.436332312998582,-0.230802636082477,0.0169937965071517,0.0785398163397448,2.91737253573354,2.18604514781459,0.0171393812752665,0.0275900993350047,-0.0102259079024786,0.0152793418714149,-0.109475246982171,-0.0107026828111832,247290.255898842,240593.316052842,14664.9776081231,502548.549559807
55,0.202272804657184,-0.0213407221824581,0.0309107245746766,0.000224174158562184,0.00462407247203449,-0.0117622930058199,1.9629573149851,2.0069454070728,0.115344025682133,1,0.434878738029627,-0.166361129480274,0.0174532925199433,0.0580589000229456,2.78884679473815,2.17916698777807,0.0163990864829783,0.00940215299819683,-0.0100859064955696,0.0160127007339138,-0.0928002913588059,-0.010464058087235,242034.087011803,245131.625921646,14971.574548291,502137.28748174
56,0.196838634862296,-0.0215498197539885,0.0335305123063566,0.0156257614594141,0.0033628285392718,-0.0119811769241654,1.87142813064492,2.01938714268918,0.137613274839932,1,0.436332312998582,-0.161657085542317,-0.00377907983455945,0.0615193096611112,2.66966859617813,2.16270841887745,0.0157898335301002,0.0127662416541058,0.0124870447636072,0.0163369306517161,-0.097600896827709,0.0107228518851778,238013.871679406,248573.231893881,15466.4042943264,502053.507867613
57,0.198769164109857,-0.0176057541243791,0.0240275030314339,0.00558223047053498,0.00837978101005186,-0.00942863403942194,1.91291775823671,1.89259700211988,0.153897845732148,1,0.436332312998582,-0.119179927382549,0.0173246028970667,0.0440130618684737,2.63129547518746,2.02032824210909,0.0164272649772119,-0.00713579622242973,-0.00688993311480217,0.0156073970513348,-0.0835113904236685,-0.00824220589398444,243316.243620064,241811.393259512,15958.9343584254,501086.571238002
58,0.201369780217929,-0.0171964661315961,0.0228126011395488,0.00381400460987122,0.00254885955140322,-0.00884734700462393,1.87984585301647,1.86387362363774,0.130268342829517,1,0.436332312998582,-0.111980721227934,0.0174532925199433,0.0425667452786099,2.55982922635377,1.97366297329506,0.0164510976540181,-0.00845842933279614,-0.00719300175330951,0.0156860038048461,-0.0817683400448163,-0.00805697566270674,243370.139467426,242175.164717529,15470.4828852376,501015.787070193
